date,price,real_price,cpi,gs10_pct,real_total_return_price,cape,tr_cape,excess_cape_yield_pct,stock_real_return_10y_pct,bond_real_return_10y_pct,excess_real_return_10y_pct
1951-08-01,22.89,294.365179,25.9,2.63416667,21715.42916509,12.25698908,15.70390873,11.20895662,14.67865904,0.62601562,14.05264343
1951-09-01,23.48,299.638761,26.1,2.64333333,22223.70935063,12.44495316,15.93952556,11.01696347,14.31342704,0.73878299,13.57464405
1951-10-01,23.36,296.969573,26.2,2.6525,22142.29062482,12.3094579,15.76062184,10.99770143,14.50833571,0.84589533,13.66244038
1951-11-01,22.71,286.519124,26.4,2.66166667,21476.50254022,11.85203062,15.17174362,11.31357504,15.39541816,0.92477893,14.47063923
1951-12-01,23.41,294.236094,26.5,2.67083333,22165.63913627,12.14707257,15.54332133,11.07106707,15.16488428,0.88281355,14.28207073
1952-01-01,24.19,304.039774,26.5,2.68,23015.69518453,12.52705975,16.02245009,10.67699964,14.3258828,0.88609925,13.43978355
1952-02-01,23.75,300.779527,26.3,2.6925,22882.0747178,12.36411935,15.81103635,10.62306802,14.57100358,0.8315584,13.73944518
1952-03-01,23.81,301.539391,26.3,2.705,23053.89099814,12.36233909,15.80751037,10.47945238,14.52439733,0.94410371,13.58029362
1952-04-01,23.74,299.514046,26.4,2.7175,23013.99066302,12.24272868,15.65639861,10.5203894,14.16457694,1.0445045,13.12007243
1952-05-01,23.73,299.387882,26.4,2.73,23120.62667705,12.20047876,15.60649704,10.40653797,13.26422761,1.03999126,12.22423635
1952-06-01,24.38,306.42785,26.5,2.7425,23781.58367881,12.44788158,15.92730256,10.27081621,11.58509998,1.06557723,10.51952275
1952-07-01,25.08,312.864781,26.7,2.755,24398.13249847,12.66911289,16.21404352,10.13275881,11.56189016,1.04624549,10.51564467
1952-08-01,25.18,314.112248,26.7,2.7675,24612.96188152,12.67837824,16.23037154,10.05068318,11.79669855,1.09240946,10.70428909
1952-09-01,24.78,309.122379,26.7,2.78,24340.08187654,12.43467802,15.9247462,10.19276474,11.81807999,1.08020921,10.73787078
1952-10-01,24.26,302.63555,26.7,2.7925,23946.91048335,12.13118356,15.54369575,10.25510984,11.67650406,1.14245216,10.53405191
1952-11-01,25.03,312.241047,26.7,2.805,24824.05327314,12.47346977,15.98644036,9.95385524,12.05218194,1.17119987,10.88098206
1952-12-01,26.04,324.840466,26.7,2.8175,25942.27620824,12.93396431,16.57651945,9.59377827,12.06520136,1.24117348,10.82402787
1953-01-01,26.18,327.814691,26.6,2.83,26297.3016199,13.01077345,16.67380118,9.49636274,12.36870893,1.24778303,11.1209259
1953-02-01,25.86,325.029705,26.5,2.80083333,26192.36182785,12.85934688,16.47904862,9.57663076,12.59182819,1.11788542,11.47394276
1953-03-01,25.99,325.435593,26.6,2.77166667,26343.63284973,12.83481934,16.44606383,9.47610264,12.47796583,1.0984452,11.37952063
1953-04-01,24.71,309.407984,26.6,2.83,25165.5965731,12.16390145,15.58906838,9.72681975,13.54423103,1.12608127,12.41814976
1953-05-01,24.84,309.87086,26.7,3.05,25323.02664727,12.14197079,15.56320339,9.50102952,13.72861108,1.39851708,12.33009401
1953-06-01,23.95,297.653594,26.8,3.11,24444.80096151,11.62440789,14.90452221,9.84672659,14.11830828,1.41278853,12.70551975
1953-07-01,24.29,301.879156,26.8,2.93,24912.60334596,11.75020165,15.06912921,9.99444923,13.72517525,1.20719956,12.51797569
1953-08-01,24.39,301.995121,26.9,2.95,25043.0886572,11.7150762,15.02701905,10.0990824,14.00575075,1.28792777,12.71782298
1953-09-01,23.27,288.127367,26.9,2.87,24014.60045965,11.13934936,14.29474795,10.56003716,14.81193058,1.16140311,13.65052746
1953-10-01,23.97,295.695474,27.0,2.66,24767.90507117,11.39193477,14.6237989,10.60975756,14.47801879,0.96887732,13.50914147
1953-11-01,24.5,303.357133,26.9,2.68,25534.11283468,11.64407027,14.95306851,10.36091438,14.09504086,0.95294044,13.14210042
1953-12-01,24.83,307.443168,26.9,2.59,26003.97525113,11.75444918,15.10139526,10.37026908,14.12016962,0.84527711,13.2748925
1954-01-01,25.46,315.24378,26.9,2.48,26790.89048648,12.00265055,15.42706139,10.30434523,14.15401128,0.7288349,13.42517639
1954-02-01,26.02,322.177657,26.9,2.47,27508.48245377,12.21505249,15.70575537,10.16947273,14.02025604,0.75043926,13.26981678
1954-03-01,26.57,328.987715,26.9,2.37,28219.45303218,12.4201053,15.9740584,10.13431368,13.96325199,0.61917045,13.34408154
1954-04-01,27.63,343.389094,26.8,2.29,29584.75222518,12.90786818,16.60305929,9.81135056,13.61686524,0.5181458,13.09871944
1954-05-01,28.73,355.732671,26.9,2.37,30777.70936974,13.31204224,17.1213709,9.53500617,13.30615438,0.66732828,12.63882609
1954-06-01,28.96,358.580513,26.9,2.38,31153.54808782,13.3578859,17.1780435,9.43975892,13.09261527,0.68336354,12.40925173
1954-07-01,30.13,373.067364,26.9,2.3,32542.75231793,13.83300956,17.78428966,9.20353331,13.0023897,0.57872766,12.42366204
1954-08-01,30.73,380.496518,26.9,2.36,33322.50838176,14.04211235,18.0478773,9.03588414,12.63268779,0.68031998,11.95236781
1954-09-01,31.45,390.864531,26.8,2.38,34363.83171102,14.35647414,18.44576415,8.82111828,12.46939453,0.635342,11.83405253
1954-10-01,32.18,399.937062,26.8,2.43,35297.43983661,14.61923194,18.77696547,8.64592435,12.38759237,0.70302033,11.68457205
1954-11-01,33.44,415.5965,26.8,2.48,36818.13555447,15.1173117,19.40760746,8.37055245,11.9832198,0.76220588,11.22101392
1954-12-01,34.97,436.23929,26.7,2.51,38788.72911177,15.789062,20.25752919,7.96147287,11.23394072,0.74056611,10.4933746
1955-01-01,35.6,444.098333,26.7,2.61,39630.48908637,15.99078106,20.50192787,7.78157762,11.30475722,0.83458926,10.47016796
1955-02-01,36.79,458.943193,26.7,2.65,41099.31542477,16.43772822,21.0569613,7.57154013,11.0082655,0.86667567,10.14158983
1955-03-01,36.5,455.325538,26.7,2.68,40920.57417802,16.21928295,20.75929715,7.62347508,11.0585034,0.87377572,10.18472767
1955-04-01,37.76,471.043625,26.7,2.75,42479.23044012,16.68526663,21.33404775,7.38128588,10.78013114,0.92384967,9.85628147
1955-05-01,37.6,469.047678,26.7,2.76,42446.10635271,16.51805783,21.09780379,7.37363048,10.9794519,0.93659566,10.04285623
1955-06-01,39.78,496.242463,26.7,2.78,45054.77330563,17.37009196,22.15712167,6.94109087,9.74238093,0.90212984,8.84025109
1955-07-01,42.69,530.556656,26.8,2.9,48319.41872062,18.45403191,23.5035102,6.52181135,8.98874721,1.06465147,7.92409574
1955-08-01,42.43,527.325344,26.8,2.97,48176.36294489,18.22232646,23.17369665,6.52071483,9.25003962,1.09553954,8.15450008
1955-09-01,44.34,549.014501,26.9,2.97,50310.59447566,18.84396065,23.92553131,6.37842342,9.16265211,1.11139109,8.05126102
1955-10-01,42.11,521.402811,26.9,2.88,47934.12331822,17.77232579,22.5323663,6.78840898,9.92846404,0.96397836,8.96448568
1955-11-01,44.95,556.567474,26.9,2.89,51321.85221144,18.83555929,23.84158374,6.46079042,9.29743852,0.90414285,8.39329567
1955-12-01,45.37,563.864031,26.8,2.96,52151.29973024,18.94236904,23.93776575,6.26482581,9.06507562,0.77193888,8.29313673
1956-01-01,44.15,548.701719,26.8,2.9,50908.9179113,18.29258539,23.08245908,6.5123509,9.54316834,0.74202191,8.80114642
1956-02-01,44.43,552.181594,26.8,2.84,51395.13747459,18.26611682,23.01721642,6.63755869,9.32352905,0.46641172,8.85711732
1956-03-01,47.49,590.211656,26.8,2.96,55101.61027056,19.3712101,24.37358664,6.09101413,8.1045765,0.52399494,7.58058156
1956-04-01,48.05,594.951438,26.9,3.18,55713.01088676,19.37059363,24.33866911,5.85325703,8.27161028,0.79893148,7.4726788
1956-05-01,46.54,574.120456,27.0,3.07,53933.36816022,18.54450659,23.27419647,6.17547006,8.06724805,0.73172107,7.33552698
1956-06-01,46.27,566.592736,27.2,3.0,53398.7585394,18.15816385,22.76741656,6.32518187,8.08103623,0.70542141,7.37561482
1956-07-01,48.78,592.968523,27.4,3.11,56057.6744645,18.8567976,23.62031168,5.49508159,7.52615181,0.69230586,6.83384595
1956-08-01,48.49,591.602423,27.3,3.33,56104.10090553,18.67093711,23.3689473,5.08377939,6.81488481,0.64164403,6.17324077
1956-09-01,46.84,569.385929,27.4,3.38,54173.98193737,17.8366408,22.31147321,5.22046394,6.83891738,0.76762139,6.07129599
1956-10-01,46.24,560.048371,27.5,3.34,53459.0599065,17.41895295,21.777269,5.23255433,6.85515585,0.85637097,5.99878488
1956-11-01,45.76,554.23472,27.5,3.49,53074.97031892,17.12033974,21.39208742,4.93870935,7.48746032,0.88003929,6.60742103
1956-12-01,46.44,560.432788,27.6,3.59,53836.08321808,17.19752273,21.4744988,4.7538714,7.41103334,1.26519819,6.14583515
1957-01-01,45.43,548.24422,27.6,3.46,52833.00071384,16.71778008,20.86318639,5.05073585,8.04977045,1.37288336,6.67688709
1957-02-01,43.47,522.697325,27.7,3.34,50538.48233228,15.84373314,19.76263244,5.537812,8.92887419,1.27708808,7.65178611
1957-03-01,44.03,527.526518,27.8,3.41,51172.41276383,15.90041711,19.82183674,5.29331754,9.04336858,1.42553176,7.61783682
1957-04-01,45.05,537.812632,27.9,3.48,52337.16382925,16.12370436,20.08683119,5.1730032,8.98010847,1.45999546,7.52011301
1957-05-01,46.78,556.471072,28.0,3.6,54319.79592114,16.59811079,20.66110669,4.91239821,8.76420804,1.36802445,7.3961836
1957-06-01,47.55,563.61768,28.1,3.8,55184.21748423,16.72991887,20.80676373,4.654778,8.4518127,1.41763905,7.03417365
1957-07-01,48.51,570.933131,28.3,3.93,56067.56931156,16.86888238,20.95976029,4.4554786,8.46108764,1.46764406,6.99344357
1957-08-01,45.84,539.508859,28.3,3.93,53150.15249982,15.86894273,19.70267781,4.69158413,9.20987378,1.35386124,7.85601254
1957-09-01,43.98,517.617792,28.3,3.92,51163.59211698,15.15727449,18.80796193,4.77281812,9.77399405,1.31118085,8.4628132
1957-10-01,41.24,485.369663,28.3,3.97,48147.63912554,14.14945149,17.55146765,5.19273771,10.42090264,1.19454382,9.22635882
1957-11-01,40.35,473.22274,28.4,3.72,47115.25937154,13.73624224,17.03527855,5.64705711,10.30470719,0.7996777,9.50502949
1957-12-01,40.33,472.988181,28.4,3.21,47266.08269253,13.67324606,16.95457761,6.05895591,10.575205,0.39987577,10.17532923
1958-01-01,41.12,478.88086,28.6,3.09,48027.89421887,13.78843155,17.09410885,6.0595435,10.3317929,0.45866595,9.87312695
1958-02-01,41.26,480.511291,28.6,3.05,48364.34157034,13.78490639,17.08728199,6.18778872,9.74416528,0.39256674,9.35159855
1958-03-01,42.11,487.004709,28.8,2.98,49189.61252473,13.92558992,17.25815534,6.29912501,9.35477011,0.25759345,9.09717666
1958-04-01,42.34,487.970331,28.9,2.88,49457.55333138,13.91350177,17.23966539,6.26779426,10.07330703,0.27569435,9.79761267
1958-05-01,43.7,503.64439,28.9,2.92,51215.87506579,14.32382497,17.74298705,5.9791646,9.93502218,0.13039335,9.80462884
1958-06-01,44.75,515.745686,28.9,2.97,52615.42405453,14.63555555,18.12245101,5.69556792,9.89384531,0.25234838,9.64149693
1958-07-01,45.98,528.094173,29.0,3.2,54044.11543262,14.9574571,18.5131374,5.22775645,9.54232697,0.61617488,8.92615209
1958-08-01,47.7,549.744563,28.9,3.54,56429.81100345,15.54456689,19.22923331,4.55851637,8.82634774,0.92258494,7.9037628
1958-09-01,48.96,564.266118,28.9,3.76,58090.96110024,15.93192318,19.6953503,4.18210663,8.85487535,1.06356727,7.79130808
1958-10-01,50.95,587.200954,28.9,3.8,60623.80590636,16.55980331,20.45514828,3.94570907,8.62065902,0.96155995,7.65909907
1958-11-01,52.5,602.978341,29.0,3.74,62424.96007434,16.98888358,20.96561088,3.97210334,8.464402,0.84141429,7.62298771
1958-12-01,53.49,616.474564,28.9,3.86,63996.19566797,17.35835737,21.39951047,3.73380632,8.30293573,0.6446639,7.65827183
1959-01-01,55.62,638.812482,29.0,4.02,66489.63206536,17.98033934,22.14001045,3.45207005,7.42176647,0.79385312,6.62791335
1959-02-01,54.77,631.226619,28.9,3.96,65876.34015674,17.75916926,21.84168233,3.63142502,7.4355618,0.55859953,6.87696227
1959-03-01,56.16,647.246429,28.9,3.99,67725.61664005,18.20087185,22.35543153,3.4647733,6.84260019,0.43665738,6.4059428
1959-04-01,57.1,655.810728,29.0,4.12,68799.68600284,18.43075305,22.60614174,3.25871431,6.8558112,0.63737162,6.21843957
1959-05-01,57.96,665.688088,29.0,4.31,70014.95935892,18.69272144,22.89422917,3.03543247,7.00849894,0.67048696,6.33801198
1959-06-01,57.46,657.677583,29.1,4.34,69352.01218471,18.4485914,22.56221482,3.06856984,6.50728483,0.50739736,5.99988747
1959-07-01,59.74,681.432391,29.2,4.4,72037.04390468,19.09053398,23.31074291,2.94706358,5.59110775,0.44513692,5.14597083
1959-08-01,59.4,677.554135,29.2,4.43,71808.26840983,18.95880364,23.11462657,2.91047562,5.53754965,0.45576779,5.08178186
1959-09-01,57.05,648.527558,29.3,4.68,68913.70448706,18.12329056,22.06562182,2.89574265,6.0105381,0.34376211,5.66677599
1959-10-01,57.0,645.75523,29.4,4.53,68801.3608786,18.02196244,21.91329351,3.19737365,6.11270114,0.26821007,5.84449107
1959-11-01,57.23,648.360909,29.4,4.53,69262.38330748,18.07178913,21.9458634,3.13906123,6.09044183,0.2076631,5.88277872
1959-12-01,59.06,669.09305,29.4,4.69,71661.69616625,18.62472898,22.58831569,2.90100769,5.12989001,-0.0550154,5.1849054
1960-01-01,58.03,659.667908,29.3,4.72,70841.62882182,18.33828499,22.21544128,2.96345279,5.16096994,-0.16361931,5.32458925
1960-02-01,55.78,631.933802,29.4,4.49,68056.23736143,17.54527511,21.23385677,3.47475776,5.1857461,0.0401658,5.14558031
1960-03-01,55.02,623.323732,29.4,4.25,67326.22095135,17.28602072,20.90186208,3.75682345,5.45390317,-0.06138646,5.51528964
1960-04-01,55.73,629.227122,29.5,4.28,68161.34991993,17.42976695,21.05701365,3.71382962,4.94884347,-0.28341233,5.2322558
1960-05-01,55.22,623.468897,29.5,4.35,67735.99582211,17.25617058,20.82961796,3.65831839,3.7477773,-0.58681926,4.33459656
1960-06-01,57.26,644.317666,29.6,4.15,70199.74248754,17.82336382,21.49402548,3.66545618,3.29648615,-0.68725965,3.9837458
1960-07-01,55.84,628.339128,29.6,3.9,68658.06983337,17.37680647,20.93754924,3.93169606,3.52688908,-0.65029163,4.17718071
1960-08-01,56.51,635.878298,29.6,3.8,69681.67017607,17.58211304,21.16603187,3.88017051,3.70556455,-0.75058869,4.45615324
1960-09-01,54.81,616.749062,29.6,3.8,67785.80098662,17.05201547,20.51120467,4.01510388,4.57793661,-0.67423169,5.2521683
1960-10-01,53.73,600.538677,29.8,3.89,66203.76791471,16.60510454,19.95822763,4.06836845,5.02964134,-0.51312175,5.54276309
1960-11-01,55.47,619.986608,29.8,3.93,68547.94562656,17.14608845,20.59098175,3.79701285,4.63327085,-0.15965533,4.79292618
1960-12-01,56.8,634.85198,29.8,3.84,70392.32653241,17.56209083,21.07125095,3.62592262,5.02673351,0.06316092,4.96357258
1961-01-01,59.72,667.488737,29.8,3.84,74212.1295723,18.47041699,22.13802391,3.18448487,4.89482022,0.19400846,4.70081175
1961-02-01,62.17,694.872317,29.8,3.78,77457.90885783,19.2340145,23.02874328,2.91030547,4.84602606,0.23519224,4.61083382
1961-03-01,64.12,716.667411,29.8,3.74,80088.8447466,19.84422527,23.73397813,2.75102578,4.76230297,0.50133359,4.26096938
1961-04-01,65.83,735.780032,29.8,3.78,82426.6429544,20.38284298,24.35210022,2.57786335,4.8126862,0.42753947,4.38514672
1961-05-01,66.5,743.268603,29.8,3.71,83467.98415735,20.59860684,24.58439827,2.55723485,4.51258876,-0.08087942,4.59346818
1961-06-01,65.62,733.432868,29.8,3.88,82566.3625741,20.33241455,24.24396485,2.45079262,4.38050706,-0.08719918,4.46770624
1961-07-01,65.44,726.544873,30.0,3.92,81993.70074181,20.14664374,24.00173245,2.52400093,4.37901171,-0.14214964,4.52116136
1961-08-01,67.79,755.152827,29.9,4.04,85426.86659653,20.94168848,24.92737179,2.18168152,3.76745334,0.02906685,3.7383865
1961-09-01,67.26,746.751347,30.0,3.98,84681.58856006,20.70524304,24.6268126,2.25205738,4.11377901,0.35461047,3.75916854
1961-10-01,68.0,754.967167,30.0,3.92,85821.00035974,20.92419014,24.86991665,2.22275047,3.753837,0.45465836,3.29917863
1961-11-01,71.08,789.162738,30.0,3.94,89918.53243574,21.85795772,25.96008811,1.92153216,2.81040435,0.57777478,2.23262957
1961-12-01,71.74,796.490361,30.0,4.06,90966.40128353,22.0414802,26.15896745,1.72515332,3.35381753,0.55258212,2.80123541
1962-01-01,69.07,766.846797,30.0,4.08,87794.98991303,21.1979314,25.14245992,1.88569437,4.17105826,0.5695512,3.60150706
1962-02-01,70.22,777.024542,30.1,4.04,89174.88792385,21.45168775,25.42705712,1.98034789,4.17319828,0.44005264,3.73314565
1962-03-01,70.29,777.799132,30.1,3.93,89479.67250234,21.44315857,25.40059387,2.0922021,4.38205075,0.35032717,4.03172358
1962-04-01,68.05,750.518831,30.2,3.84,86557.68821327,20.65833645,24.45737105,2.35452279,4.83498633,0.21442348,4.62056285
1962-05-01,62.99,694.712434,30.2,3.87,80339.158541,19.0893675,22.59273901,2.72238021,5.51185986,0.27881753,5.23304232
1962-06-01,55.63,613.539494,30.2,3.91,71170.96277481,16.82757124,19.91722264,3.34817836,6.8274865,0.32123625,6.50625024
1962-07-01,56.97,626.244605,30.3,4.01,72864.37151086,17.14132566,20.28907166,3.09672893,6.47182822,0.40679413,6.0650341
1962-08-01,58.52,643.283031,30.3,3.98,75067.79611662,17.57126263,20.79737145,2.98398508,6.52470936,0.30177421,6.22293514
1962-09-01,58.0,635.469655,30.4,3.98,74377.63121951,17.32146115,20.50192531,3.0994333,6.46807842,0.07972146,6.38835696
1962-10-01,56.17,615.419491,30.4,3.93,72254.94812536,16.73982097,19.81627867,3.35002782,6.77086022,0.06355751,6.7073027
1962-11-01,60.04,657.820656,30.4,3.92,77459.71095911,17.85438649,21.13463487,2.98711281,6.55014462,0.19859654,6.35154808
1962-12-01,62.64,686.307227,30.4,3.86,81043.06117878,18.58583612,21.99692845,2.82668957,6.28718598,0.08677959,6.20040639
1963-01-01,65.06,712.82165,30.4,3.83,84404.40214057,19.25923169,22.7877754,2.70658418,5.93553937,-0.01358928,5.94912865
1963-02-01,65.92,722.244132,30.4,3.92,85751.82492637,19.46919131,23.0293975,2.59876756,5.33693062,-0.11864076,5.45557138
1963-03-01,65.67,717.146005,30.5,3.93,85378.83019211,19.28806461,22.8088754,2.6321101,5.14264223,-0.19817913,5.34082137
1963-04-01,68.76,750.890198,30.5,3.97,89630.94274164,20.15007724,23.8196564,2.37031688,4.38872788,-0.18273739,4.57146527
1963-05-01,70.14,765.96042,30.5,3.93,91666.98881739,20.50758586,24.23244735,2.28576784,3.81264124,-0.39037208,4.20301333
1963-06-01,70.11,763.130739,30.6,3.99,91567.16218283,20.38414999,24.07715317,2.25058371,3.54508587,-0.38819173,3.9332776
1963-07-01,69.07,749.361691,30.7,4.02,90154.05406052,19.96923189,23.57882651,2.35558256,3.80775798,-0.4926938,4.30045177
1963-08-01,70.98,770.083869,30.7,4.0,92887.11612985,20.4726379,24.16321423,2.21470066,3.14304775,-0.84972765,3.9927754
1963-09-01,72.85,790.372075,30.7,4.08,95575.27642453,20.96036009,24.72713682,2.02104267,3.02991559,-0.5639403,3.59385588
1963-10-01,73.03,789.752466,30.8,4.11,95743.72530769,20.8913446,24.63455421,2.00215726,3.3491536,-0.35864134,3.70779494
1963-11-01,72.62,785.318692,30.8,4.12,95452.75226474,20.72039934,24.42370179,2.06925236,2.58233365,-0.35091369,2.93324734
1963-12-01,74.17,799.484791,30.9,4.13,97423.52266794,21.03859938,24.78906855,2.01912078,1.58805222,-0.36103663,1.94908884
1964-01-01,76.45,824.061106,30.9,4.17,100669.73324499,21.6272162,25.47183858,1.84975625,1.3392673,-0.57129274,1.91056004
1964-02-01,77.39,834.193447,30.9,4.15,102161.38018745,21.83267083,25.70247248,1.82624431,0.80839239,-0.6700868,1.4784792
1964-03-01,78.8,849.391958,30.9,4.22,104279.01658385,22.16724559,26.08399141,1.68711303,0.92539544,-0.89203745,1.81743289
1964-04-01,79.94,861.680116,30.9,4.23,106046.40806726,22.42219217,26.3708884,1.66359081,0.2180864,-1.10901872,1.32710512
1964-05-01,80.72,870.087803,30.9,4.2,107342.39780653,22.57433077,26.53611291,1.62576282,-0.3014997,-1.27671325,0.97521355
1964-06-01,80.24,862.123797,31.0,4.17,106622.77665719,22.30028804,26.2011518,1.7429662,-0.27048679,-1.29466352,1.02417673
1964-07-01,83.22,891.2668,31.1,4.19,110491.92971369,22.98435185,26.98971515,1.6221769,-1.89450393,-1.48351506,-0.41098887
1964-08-01,82.0,881.03379,31.0,4.19,109491.94367192,22.65040729,26.58432228,1.65365084,-2.29906801,-1.75894356,-0.54012445
1964-09-01,83.41,893.301656,31.1,4.2,111287.18449149,22.89222198,26.85404462,1.66748197,-3.59631493,-1.80518899,-1.79112594
1964-10-01,84.85,908.72372,31.1,4.19,113481.97430672,23.21215468,27.21454071,1.61727382,-3.65286421,-1.78516202,-1.8677022
1964-11-01,85.44,912.109654,31.2,4.15,114180.3306334,23.22501979,27.21460957,1.6874767,-3.43272728,-1.68411209,-1.74861519
1964-12-01,83.96,896.310002,31.2,4.18,112480.90038463,22.75298477,26.64830703,1.78476603,-3.96805568,-1.53788854,-2.43016713
1965-01-01,86.12,919.368954,31.2,4.19,115655.60882271,23.26933508,27.23787022,1.67723965,-3.47559376,-1.58918834,-1.88640542
1965-02-01,86.75,926.094481,31.2,4.21,116785.18598849,23.37206827,27.34213213,1.63834975,-2.64890221,-1.5463666,-1.10253561
1965-03-01,86.83,923.98702,31.3,4.21,116804.58369917,23.2535282,27.18722388,1.69266847,-2.21380649,-1.75876573,-0.45504076
1965-04-01,87.97,933.136872,31.4,4.2,118248.43171481,23.42055195,27.36526998,1.7044142,-2.22651253,-2.0791408,-0.14737173
1965-05-01,89.28,947.032624,31.4,4.21,120299.4422721,23.70880831,27.6832233,1.64250169,-1.81372001,-1.98184779,0.16812778
1965-06-01,85.04,896.347839,31.6,4.21,114152.28032584,22.38534299,26.12273838,1.9564194,-1.08932145,-1.82870819,0.73938674
1965-07-01,84.91,894.977598,31.6,4.2,114271.59948237,22.30078171,26.00868984,1.94534706,-1.16709277,-2.04976065,0.88266788
1965-08-01,86.49,911.631286,31.6,4.25,116694.40703669,22.66597185,26.41738664,1.82309927,-2.10502769,-2.22147108,0.1164434
1965-09-01,89.38,942.092778,31.6,4.29,120892.74322079,23.37414683,27.22229294,1.6115747,-2.58761315,-2.22977335,-0.3578398
1965-10-01,91.39,960.240063,31.7,4.35,123522.58953182,23.77574552,27.66741422,1.51142422,-2.37788032,-1.98213686,-0.39574346
1965-11-01,92.15,968.225428,31.7,4.45,124853.91408253,23.92546116,27.81807137,1.38510502,-2.35618367,-1.88440077,-0.4717829
1965-12-01,91.73,960.781607,31.8,4.62,124200.16836451,23.69411155,27.52561191,1.32581722,-2.45608214,-1.69331795,-0.76276419
1966-01-01,93.32,977.435294,31.8,4.61,126662.14706442,24.05848339,27.92343827,1.27189731,-1.77341608,-1.51723253,-0.25618354
1966-02-01,92.69,964.768934,32.0,4.83,125330.98653363,23.70002715,27.4829944,1.17856164,-1.30168977,-1.32761415,0.02592438
1966-03-01,88.88,922.230371,32.1,4.87,120117.16912525,22.61111258,26.20030076,1.37352579,-0.81990887,-1.21873419,0.39882533
1966-04-01,91.6,944.568282,32.3,4.75,123339.61504856,23.11369646,26.76040895,1.42268474,-1.00947336,-1.14649867,0.13702531
1966-05-01,86.78,894.865016,32.3,4.78,117165.15335351,21.85217798,25.28360161,1.60466468,-0.60843085,-1.40189001,0.79345917
1966-06-01,86.06,884.701448,32.4,4.81,116151.85727371,21.55525338,24.92548857,1.59404667,-0.48535844,-1.34799289,0.86263446
1966-07-01,85.84,879.724637,32.5,5.02,115818.01334349,21.38170201,24.71179335,1.37851891,-0.24684476,-1.16197504,0.91513028
1966-08-01,80.65,821.480059,32.7,5.22,108470.68224189,19.91390386,23.00886667,1.62288731,0.30032157,-0.93597095,1.23629252
1966-09-01,77.81,792.552553,32.7,5.18,104974.91805598,19.16167625,22.1369985,1.82279811,0.83725961,-0.85752295,1.69478256
1966-10-01,77.13,780.850405,32.9,5.01,103747.14116389,18.82540937,21.74693157,2.11100434,0.58597346,-0.83533752,1.42131098
1966-11-01,80.99,819.928359,32.9,5.16,109261.65547662,19.71125121,22.76571918,1.72227953,0.01293408,-0.63407984,0.64701392
1966-12-01,81.33,823.370459,32.9,4.84,110042.9952568,19.73647375,22.79021908,1.99884848,0.27983091,-0.60330276,0.88313368
1967-01-01,84.45,854.956784,32.9,4.58,114589.22007006,20.43224213,23.58698584,2.08631273,-0.230031,-1.07974328,0.84971229
1967-02-01,87.36,884.417106,32.9,4.63,118864.54907228,21.07444316,24.32001954,1.85037046,-0.93358805,-1.24471135,0.31112329
1967-03-01,89.42,902.528931,33.0,4.54,121626.57783069,21.4438986,24.73734558,1.85283218,-1.23251214,-1.37716818,0.14465603
1967-04-01,90.96,915.29874,33.1,4.59,123675.17763047,21.68602557,25.0072948,1.74501853,-1.59759493,-1.30506028,-0.29253465
1967-05-01,92.59,928.894534,33.2,4.85,125839.8375238,21.94847739,25.30012903,1.42416987,-1.810371,-1.16058985,-0.64978115
1967-06-01,91.43,914.502491,33.3,5.02,124217.57374951,21.55209761,24.83520793,1.33229368,-1.65935175,-0.9192977,-0.74005405
1967-07-01,93.01,927.520643,33.4,5.16,126313.93955907,21.80419625,25.11740069,1.09701751,-1.74668252,-0.84690951,-0.89977301
1967-08-01,94.49,939.466825,33.5,5.28,128269.54863421,22.03062705,25.36952475,0.9602792,-2.13502056,-0.78862428,-1.34639627
1967-09-01,95.81,949.755833,33.6,5.3,130003.692547,22.21914549,25.57742871,0.93208473,-2.41328788,-0.7172342,-1.69605367
1967-10-01,95.66,945.455042,33.7,5.48,129744.19224442,22.06819919,25.39502306,0.8131057,-2.64164141,-0.69106636,-1.95057505
1967-11-01,92.66,913.095079,33.8,5.75,125632.51307421,21.26310297,24.46296536,0.70893778,-2.27919598,-0.53079675,-1.74839924
1967-12-01,95.3,936.34007,33.9,5.7,129159.73413329,21.75159781,25.01828402,0.68338406,-2.58815125,-0.63128453,-1.95686672
1968-01-01,95.04,928.308774,34.1,5.53,128380.86603659,21.5115359,24.73668299,0.89313505,-2.9267867,-0.93120271,-1.99558399
1968-02-01,90.75,883.814117,34.2,5.56,122557.43856096,20.42499238,23.48629007,1.14023575,-2.63206377,-0.97000905,-1.66205472
1968-03-01,89.09,865.117796,34.3,5.74,120295.87096593,19.93471131,22.92379026,1.03943693,-2.5014895,-0.87105434,-1.63043516
1968-04-01,95.67,926.312955,34.4,5.64,129137.61861697,21.27735602,24.4658073,0.81724569,-2.80887777,-1.04932468,-1.75955309
1968-05-01,97.87,944.867476,34.5,5.87,132058.17198714,21.63022714,24.86931375,0.54011561,-2.59576465,-1.05419482,-1.54156983
1968-06-01,100.5,964.666048,34.7,5.72,135159.56203838,22.00462343,25.29690302,0.6703087,-2.86096205,-1.26685936,-1.5941027
1968-07-01,100.3,957.229144,34.9,5.5,134452.23795062,21.75353742,25.00671468,0.96611769,-2.88994651,-1.54431548,-1.34563103
1968-08-01,98.11,933.653303,35.0,5.42,131476.80406167,21.13776679,24.29955806,1.24438838,-2.02599536,-1.44545472,-0.58054064
